"Time","Sex","a0-4","a5-9","a10-14","a15-19","a20-24","a25-29","a30-34","a35-39","a40-44","a45-49","a50-54","a55-59","a60-64","a65-69","a70-74","a75-79","a80+","a80-84","a85-89","a90-94","a95-99","a100+"
"2037","Female","4,078960539","4,208441099","4,5498371","4,844187421","4,961720897","5,230239684","4,868921114","4,295364208","5,167081586","6,858401222","7,116974869","7,556821301","7,839547432","7,041837397","6,393207598","5,875285358","4,786066471","3,024485065","1,097614135","0,188602482","0,016403024","0"
"2037","Male","4,529877624","4,673944517","5,057547171","5,413074731","5,588467875","5,914599557","5,556464299","4,924554532","5,835657403","7,55741594","7,83261283","8,01081687","7,855472527","6,54556107","5,331355546","4,267312834","2,945852997","1,58131533","0,500678171","0,073286496","0,004131679","0"
"2038","Female","4,120612219","4,196287356","4,510720481","4,826261684","4,975884661","5,183160229","5,065997388","4,381173251","4,879807872","6,585105686","7,279413658","7,359586283","7,93187543","7,237925954","6,41002953","5,856284377","4,775094602","3,018401573","1,173290522","0,216042412","0,017044831","0"
"2038","Male","4,571587784","4,655515864","5,009120094","5,388435407","5,600133575","5,861136928","5,762253397","5,023529227","5,522249136","7,272378374","7,95380746","7,847207189","7,943154262","6,758771304","5,364909595","4,290131656","2,965447445","1,585107102","0,535732943","0,085225585","0,004165674","0"
"2039","Female","4,166362406","4,192315005","4,475030574","4,805046317","4,986977651","5,131542505","5,231372843","4,508844606","4,6485084","6,281153808","7,390602725","7,210875224","7,974486852","7,433692591","6,472821478","5,860287525","4,78965238","3,020171978","1,184313447","0,218212343","0,017729342","0"
"2039","Male","4,618037866","4,646471601","4,963270224","5,359173838","5,608915663","5,803958692","5,934320138","5,166333907","5,272254733","6,959173838","8,026471601","7,728537005","7,990154905","6,966092943","5,442340792","4,321445783","2,989845095","1,580378657","0,534354561","0,084234079","0,004234079","0"
"2040","Female","4,214579737","4,195525163","4,445359182","4,780872394","4,987651042","5,099986722","5,34255079","4,657747975","4,497510291","5,977924578","7,390618776","7,156586111","7,955915549","7,60924844","6,589264374","5,89015403","4,827579339","3,03724605","1,14606294","0,179059886","0,018556633","0"
"2040","Male","4,667169838","4,645967259","4,923439954","5,325629614","5,606294841","5,768940478","6,050091525","5,329307967","5,11356913","6,644180135","7,99951418","7,691296012","7,990526508","7,149155454","5,572981461","4,364052781","3,01919857","1,573189669","0,49921488","0,061976767","0,004302978","0"
"2041","Female","4,282563931","4,208262832","4,410296163","4,740832206","4,97988209","5,085672383","5,39848738","4,830308417","4,425672269","5,664169082","7,281306708","7,177727358","7,854845534","7,735153096","6,694066732","5,857090646","4,786558536","3,073981852","1,274675887","0,218983897","0,019463002","0"
"2041","Male","4,735759056","4,65548306","4,882389545","5,277858132","5,591756512","5,748705703","6,10380893","5,511480517","5,038219419","6,307699465","7,860471575","7,698380524","7,910491041","7,276433101","5,701239678","4,379781362","3,041533296","1,628605818","0,567248723","0,078247234","0,00440731","0"
"2042","Female","4,33472417","4,237847872","4,384108772","4,697486354","4,965907385","5,088608348","5,390628486","5,031280295","4,441538231","5,344117047","7,073592184","7,300774875","7,681080255","7,855396747","6,85428534","5,846210737","4,754611596","3,082295502","1,332437808","0,282617837","0,02045016","0"
"2042","Male","4,787701359","4,682747183","4,849820693","5,226062198","5,571173527","5,747660125","6,091043957","5,72160667","5,060539909","5,963561828","7,63771666","7,789348473","7,774259327","7,39230651","5,874507664","4,397816163","3,060346712","1,660581651","0,600956962","0,105694531","0,004547897","0"
"2043","Female","4,375144093","4,282753982","4,367606915","4,654190193","4,945138896","5,101884908","5,340005157","5,235644234","4,529843813","5,044793345","6,790860712","7,467637883","7,481484463","7,95199534","7,04975083","5,866413927","4,746034626","3,076123449","1,341515321","0,329487213","0,021690702","0"
"2043","Male","4,827354642","4,726624124","4,826466366","5,173569165","5,543731613","5,758339137","6,034273248","5,93354273","5,161772857","5,641939427","7,351338099","7,91333267","7,620983215","7,485290147","6,074600986","4,432569179","3,084130413","1,671060673","0,608931084","0,125424596","0,004725629","0"
"2044","Female","4,40989803","4,336676146","4,363102089","4,615043174","4,917771619","5,11145864","5,28487889","5,407064467","4,661907932","4,804188237","6,477108699","7,581458485","7,332648599","8,000488605","7,251340652","5,935893002","4,768609558","3,081650314","1,304608884","0,330943644","0,023260335","0"
"2044","Male","4,861017614","4,780558651","4,814969449","5,124702441","5,509773956","5,765545374","5,973800528","6,110548539","5,308608644","5,386561097","7,037276813","7,988461461","7,512475257","7,540297516","6,274653314","4,505558723","3,115484215","1,673560762","0,587848154","0,123284473","0,00501302","0"
"2045","Female","4,443544963","4,389668664","4,373353032","4,582852688","4,885177873","5,108181317","5,250127314","5,521834655","4,816096794","4,647386218","6,163802695","7,580450818","7,280416764","7,987820902","7,438261823","6,065249336","4,821824622","3,100976751","1,247520979","0,270214634","0,025237158","0"
"2045","Male","4,89348512","4,834161839","4,819006256","5,082569059","5,470227218","5,759951444","5,936080968","6,22890848","5,476650299","5,225933656","6,721320585","7,964403144","7,484476353","7,5502588","6,457108257","4,628442843","3,154634577","1,671841216","0,545781407","0,089417939","0,005340539","0"
"2046","Female","4,474527479","4,43971661","4,387780474","4,546075372","4,847466056","5,099722284","5,233712611","5,57859937","4,994589256","4,57241116","5,839295658","7,467316656","7,303243294","7,881755112","7,55049152","6,162994715","4,800748048","3,128250386","1,361406163","0,302196167","0,027701607","0"
"2046","Male","4,920738585","4,884156953","4,832375399","5,038883438","5,422881484","5,74473439","5,9142608","6,283495284","5,662952989","5,14931924","6,38196751","7,827123789","7,501743627","7,478834653","6,572439268","4,75263035","3,180856534","1,727300297","0,614251418","0,103272202","0,005781789","0"
"2047","Female","4,496548644","4,490895897","4,418894026","4,515944634","4,803881459","5,084257734","5,235327411","5,568945501","5,202824113","4,588299802","5,508001817","7,253923537","7,430677885","7,706567291","7,665514213","6,315178828","4,789184316","3,131516116","1,412268299","0,350717652","0,030630825","0"
"2047","Male","4,938973715","4,934356619","4,862571767","5,002220603","5,369939333","5,722707465","5,912301556","6,269503567","5,878772644","5,172466863","6,034178238","7,607728579","7,60014335","7,35620677","6,682623742","4,911674218","3,199134624","1,761238965","0,650204398","0,126750283","0,006302703","0"
"2048","Female","4,511857017","4,539977269","4,463778157","4,496139613","4,756670719","5,06107512","5,247759379","5,514883953","5,414520671","4,679045993","5,198005422","6,964199605","7,601912747","7,508142934","7,766107933","6,501765802","4,809810511","3,126515829","1,419270819","0,384737796","0,033822711","0"
"2048","Male","4,950573288","4,982292346","4,906373389","4,976051926","5,314327008","5,693515613","5,922527954","6,210325791","6,097407419","5,276293678","5,709172051","7,327102514","7,728187978","7,2196122","6,779754895","5,089081074","3,230654421","1,775971872","0,660746022","0,143160407","0,006868155","0"
"2049","Female","4,521682417","4,584853588","4,516612903","4,490546256","4,710512805","5,030395508","5,256258512","5,456342501","5,59192502","4,815354657","4,949211385","6,642932235","7,718280306","7,364025582","7,82646588","6,698121619","4,886471662","3,139466989","1,384911977","0,378703441","0,036924754","0"
"2049","Male","4,956938654","5,026298213","4,957571225","4,964641137","5,260907665","5,657306475","5,929572512","6,147772327","6,280761095","5,427422701","5,452576704","7,020087853","7,806299292","7,12900171","6,848475039","5,265112402","3,296625605","1,784669082","0,641799181","0,138719118","0,007442013","0"
"2050","Female","4,527239899","4,624591316","4,572070879","4,501269848","4,669821278","4,992705898","5,251427083","5,419615803","5,710727009","4,975078182","4,787738364","6,321893695","7,717566273","7,320180978","7,83091321","6,889825326","5,027018283","3,174076957","1,333068797","0,313417883","0,039753038","0"
"2050","Male","4,95890639","5,065587036","5,011065539","4,97011817","5,213815012","5,614814248","5,923494415","6,109219983","6,404326022","5,601502603","5,293759876","6,71113131","7,786937189","7,118055165","6,878820536","5,430588585","3,404406267","1,791259912","0,601836332","0,102443418","0,007911992","0"
