"fill","cx","cy","type","cxx","cyy","cxxx","cyyy","cxxxx","cyyyy","id_x","id_y"
"#3E3134","523.4","617.2","circle","523,4","617,2","67,1025641","79,12820513","68,1025641","80,12820513","68","80"
"#150F16","523.4","625","circle","523,4","625","67,1025641","80,12820513","68,1025641","81,12820513","68","81"
"#150F16","523.4","632.8","circle","523,4","632,8","67,1025641","81,12820513","68,1025641","82,12820513","68","82"
"#150F16","523.4","640.6","circle","523,4","640,6","67,1025641","82,12820513","68,1025641","83,12820513","68","83"
"#150F16","523.4","648.4","circle","523,4","648,4","67,1025641","83,12820513","68,1025641","84,12820513","68","84"
"#2C2630","523.4","656.2","circle","523,4","656,2","67,1025641","84,12820513","68,1025641","85,12820513","68","85"
"#C9CADE","523.4","664","circle","523,4","664","67,1025641","85,12820513","68,1025641","86,12820513","68","86"
"#C9CADE","523.4","671.9","circle","523,4","671,9","67,1025641","86,14102564","68,1025641","87,14102564","68","87"
"#DED8E4","523.4","679.7","circle","523,4","679,7","67,1025641","87,14102564","68,1025641","88,14102564","68","88"
"#C9C8DB","523.4","687.5","circle","523,4","687,5","67,1025641","88,14102564","68,1025641","89,14102564","68","89"
"#D7D5EB","523.4","695.3","circle","523,4","695,3","67,1025641","89,14102564","68,1025641","90,14102564","68","90"
"#DFE2F6","523.4","703.1","circle","523,4","703,1","67,1025641","90,14102564","68,1025641","91,14102564","68","91"
"#E8E7F9","523.4","710.9","circle","523,4","710,9","67,1025641","91,14102564","68,1025641","92,14102564","68","92"
"#E8E7F9","523.4","718.7","circle","523,4","718,7","67,1025641","92,14102564","68,1025641","93,14102564","68","93"
"#E6D6D6","523.4","726.5","circle","523,4","726,5","67,1025641","93,14102564","68,1025641","94,14102564","68","94"
"#D9CFD1","523.4","734.4","circle","523,4","734,4","67,1025641","94,15384615","68,1025641","95,15384615","68","95"
"#E6D6D6","523.4","742.2","circle","523,4","742,2","67,1025641","95,15384615","68,1025641","96,15384615","68","96"
"#F3E1D9","523.4","750","circle","523,4","750","67,1025641","96,15384615","68,1025641","97,15384615","68","97"
"#F9E4DF","523.4","757.8","circle","523,4","757,8","67,1025641","97,15384615","68,1025641","98,15384615","68","98"
"#F9E4DF","523.4","765.6","circle","523,4","765,6","67,1025641","98,15384615","68,1025641","99,15384615","68","99"
"#F9E4DF","523.4","773.4","circle","523,4","773,4","67,1025641","99,15384615","68,1025641","100,1538462","68","100"
"#F9E4DF","523.4","781.2","circle","523,4","781,2","67,1025641","100,1538462","68,1025641","101,1538462","68","101"
"#F9E4DF","523.4","789","circle","523,4","789","67,1025641","101,1538462","68,1025641","102,1538462","68","102"
"#F9E4DF","523.4","796.9","circle","523,4","796,9","67,1025641","102,1666667","68,1025641","103,1666667","68","103"
"#F9E4DF","523.4","804.7","circle","523,4","804,7","67,1025641","103,1666667","68,1025641","104,1666667","68","104"
"#F7E2D7","523.4","812.5","circle","523,4","812,5","67,1025641","104,1666667","68,1025641","105,1666667","68","105"
"#F7E2D7","523.4","820.3","circle","523,4","820,3","67,1025641","105,1666667","68,1025641","106,1666667","68","106"
"#F7E2D7","523.4","828.1","circle","523,4","828,1","67,1025641","106,1666667","68,1025641","107,1666667","68","107"
"#F7E2D7","523.4","835.9","circle","523,4","835,9","67,1025641","107,1666667","68,1025641","108,1666667","68","108"
"#F7E2D7","523.4","843.7","circle","523,4","843,7","67,1025641","108,1666667","68,1025641","109,1666667","68","109"
"#F7E2D7","523.4","851.5","circle","523,4","851,5","67,1025641","109,1666667","68,1025641","110,1666667","68","110"
"#F7E2D7","523.4","859.4","circle","523,4","859,4","67,1025641","110,1794872","68,1025641","111,1794872","68","111"
"#F7E2D7","523.4","867.2","circle","523,4","867,2","67,1025641","111,1794872","68,1025641","112,1794872","68","112"
"#F7E2D7","523.4","875","circle","523,4","875","67,1025641","112,1794872","68,1025641","113,1794872","68","113"
"#F7E2D7","523.4","882.8","circle","523,4","882,8","67,1025641","113,1794872","68,1025641","114,1794872","68","114"
"#F7E2D7","523.4","890.6","circle","523,4","890,6","67,1025641","114,1794872","68,1025641","115,1794872","68","115"
"#F7E2D7","523.4","898.4","circle","523,4","898,4","67,1025641","115,1794872","68,1025641","116,1794872","68","116"
"#F5DDD2","523.4","906.2","circle","523,4","906,2","67,1025641","116,1794872","68,1025641","117,1794872","68","117"
"#F1D9CE","523.4","914","circle","523,4","914","67,1025641","117,1794872","68,1025641","118,1794872","68","118"
"#976F67","523.4","921.9","circle","523,4","921,9","67,1025641","118,1923077","68,1025641","119,1923077","68","119"
"#AF7B73","523.4","929.7","circle","523,4","929,7","67,1025641","119,1923077","68,1025641","120,1923077","68","120"
"#AF7B73","523.4","937.5","circle","523,4","937,5","67,1025641","120,1923077","68,1025641","121,1923077","68","121"
"#936358","523.4","945.3","circle","523,4","945,3","67,1025641","121,1923077","68,1025641","122,1923077","68","122"
"#7B443E","523.4","953.1","circle","523,4","953,1","67,1025641","122,1923077","68,1025641","123,1923077","68","123"
"#7B4340","523.4","960.9","circle","523,4","960,9","67,1025641","123,1923077","68,1025641","124,1923077","68","124"
"#D0988E","523.4","968.7","circle","523,4","968,7","67,1025641","124,1923077","68,1025641","125,1923077","68","125"
"#D0988E","523.4","976.5","circle","523,4","976,5","67,1025641","125,1923077","68,1025641","126,1923077","68","126"
"#D0988E","523.4","984.4","circle","523,4","984,4","67,1025641","126,2051282","68,1025641","127,2051282","68","127"
"#BF8C81","523.4","992.2","circle","523,4","992,2","67,1025641","127,2051282","68,1025641","128,2051282","68","128"
"#B3B4BA","531.2","0","circle","531,2","0","68,1025641","0","69,1025641","1","69","1"
"#B3B4BA","531.2","7.8","circle","531,2","7,8","68,1025641","1","69,1025641","2","69","2"
"#B3B4BA","531.2","15.6","circle","531,2","15,6","68,1025641","2","69,1025641","3","69","3"
"#B3B4BA","531.2","23.4","circle","531,2","23,4","68,1025641","3","69,1025641","4","69","4"
"#B3B4BA","531.2","31.3","circle","531,2","31,3","68,1025641","4,012820513","69,1025641","5,012820513","69","5"
"#B3B4BA","531.2","39.1","circle","531,2","39,1","68,1025641","5,012820513","69,1025641","6,012820513","69","6"
"#B3B4BA","531.2","46.9","circle","531,2","46,9","68,1025641","6,012820513","69,1025641","7,012820513","69","7"
"#AEB4B9","531.2","54.7","circle","531,2","54,7","68,1025641","7,012820513","69,1025641","8,012820513","69","8"
"#AEB4B9","531.2","62.5","circle","531,2","62,5","68,1025641","8,012820513","69,1025641","9,012820513","69","9"
"#AEB4B9","531.2","70.3","circle","531,2","70,3","68,1025641","9,012820513","69,1025641","10,01282051","69","10"
"#AEB4B9","531.2","78.1","circle","531,2","78,1","68,1025641","10,01282051","69,1025641","11,01282051","69","11"
"#AEB4B9","531.2","85.9","circle","531,2","85,9","68,1025641","11,01282051","69,1025641","12,01282051","69","12"
"#B3B4BA","531.2","93.8","circle","531,2","93,8","68,1025641","12,02564103","69,1025641","13,02564103","69","13"
"#B3B4BA","531.2","101.6","circle","531,2","101,6","68,1025641","13,02564103","69,1025641","14,02564103","69","14"
"#DBD4CF","531.2","109.4","circle","531,2","109,4","68,1025641","14,02564103","69,1025641","15,02564103","69","15"
"#DBD4CF","531.2","117.2","circle","531,2","117,2","68,1025641","15,02564103","69,1025641","16,02564103","69","16"
"#D1CBC7","531.2","125","circle","531,2","125","68,1025641","16,02564103","69,1025641","17,02564103","69","17"
"#D8D0CD","531.2","132.8","circle","531,2","132,8","68,1025641","17,02564103","69,1025641","18,02564103","69","18"
"#DBD3CF","531.2","140.6","circle","531,2","140,6","68,1025641","18,02564103","69,1025641","19,02564103","69","19"
"#D1CBC7","531.2","148.4","circle","531,2","148,4","68,1025641","19,02564103","69,1025641","20,02564103","69","20"
"#E6E3DC","531.2","156.3","circle","531,2","156,3","68,1025641","20,03846154","69,1025641","21,03846154","69","21"
"#EBE5E0","531.2","164.1","circle","531,2","164,1","68,1025641","21,03846154","69,1025641","22,03846154","69","22"
"#C8BFBC","531.2","171.9","circle","531,2","171,9","68,1025641","22,03846154","69,1025641","23,03846154","69","23"
"#DFD8D4","531.2","179.7","circle","531,2","179,7","68,1025641","23,03846154","69,1025641","24,03846154","69","24"
"#C6BDB7","531.2","187.5","circle","531,2","187,5","68,1025641","24,03846154","69,1025641","25,03846154","69","25"
"#DAD5D1","531.2","195.3","circle","531,2","195,3","68,1025641","25,03846154","69,1025641","26,03846154","69","26"
"#68595A","531.2","203.1","circle","531,2","203,1","68,1025641","26,03846154","69,1025641","27,03846154","69","27"
"#CEC8C7","531.2","210.9","circle","531,2","210,9","68,1025641","27,03846154","69,1025641","28,03846154","69","28"
"#DFDDDB","531.2","218.8","circle","531,2","218,8","68,1025641","28,05128205","69,1025641","29,05128205","69","29"
"#DFDDDB","531.2","226.6","circle","531,2","226,6","68,1025641","29,05128205","69,1025641","30,05128205","69","30"
"#DAD2CA","531.2","234.4","circle","531,2","234,4","68,1025641","30,05128205","69,1025641","31,05128205","69","31"
"#DAD2CA","531.2","242.2","circle","531,2","242,2","68,1025641","31,05128205","69,1025641","32,05128205","69","32"
"#DAD2CA","531.2","250","circle","531,2","250","68,1025641","32,05128205","69,1025641","33,05128205","69","33"
"#BEB7AE","531.2","257.8","circle","531,2","257,8","68,1025641","33,05128205","69,1025641","34,05128205","69","34"
"#ECE6DE","531.2","265.6","circle","531,2","265,6","68,1025641","34,05128205","69,1025641","35,05128205","69","35"
"#C4BBB2","531.2","273.4","circle","531,2","273,4","68,1025641","35,05128205","69,1025641","36,05128205","69","36"
"#A48980","531.2","281.2","circle","531,2","281,2","68,1025641","36,05128205","69,1025641","37,05128205","69","37"
"#A2857C","531.2","289.1","circle","531,2","289,1","68,1025641","37,06410256","69,1025641","38,06410256","69","38"
"#34201E","531.2","296.9","path","531,2","296,9","68,1025641","38,06410256","69,1025641","39,06410256","69","39"
"#A58981","531.2","296.9","path","531,2","296,9","68,1025641","38,06410256","69,1025641","39,06410256","69","39"
"#867273","531.2","304.7","circle","531,2","304,7","68,1025641","39,06410256","69,1025641","40,06410256","69","40"
"#89685D","531.2","312.5","circle","531,2","312,5","68,1025641","40,06410256","69,1025641","41,06410256","69","41"
"#A68175","531.2","320.3","circle","531,2","320,3","68,1025641","41,06410256","69,1025641","42,06410256","69","42"
"#61372F","531.2","328.1","circle","531,2","328,1","68,1025641","42,06410256","69,1025641","43,06410256","69","43"
"#845951","531.2","335.9","circle","531,2","335,9","68,1025641","43,06410256","69,1025641","44,06410256","69","44"
"#845951","531.2","343.7","circle","531,2","343,7","68,1025641","44,06410256","69,1025641","45,06410256","69","45"
"#4B3435","531.2","351.6","circle","531,2","351,6","68,1025641","45,07692308","69,1025641","46,07692308","69","46"
"#291A1C","531.2","359.4","circle","531,2","359,4","68,1025641","46,07692308","69,1025641","47,07692308","69","47"
"#1A1318","531.2","367.2","circle","531,2","367,2","68,1025641","47,07692308","69,1025641","48,07692308","69","48"
"#1A1318","531.2","375","circle","531,2","375","68,1025641","48,07692308","69,1025641","49,07692308","69","49"
"#1A1318","531.2","382.8","circle","531,2","382,8","68,1025641","49,07692308","69,1025641","50,07692308","69","50"
"#262024","531.2","390.6","circle","531,2","390,6","68,1025641","50,07692308","69,1025641","51,07692308","69","51"
"#7B4C49","531.2","398.5","poly","531,2","398,5","68,1025641","51,08974359","69,1025641","52,08974359","69","52"
"#9B645F","531.2","406.2","circle","531,2","406,2","68,1025641","52,07692308","69,1025641","53,07692308","69","53"
"#C57D7B","531.2","414.1","circle","531,2","414,1","68,1025641","53,08974359","69,1025641","54,08974359","69","54"
"#CE8885","531.2","421.9","circle","531,2","421,9","68,1025641","54,08974359","69,1025641","55,08974359","69","55"
"#BF7C7A","531.2","429.7","circle","531,2","429,7","68,1025641","55,08974359","69,1025641","56,08974359","69","56"
"#B9726F","531.2","437.5","circle","531,2","437,5","68,1025641","56,08974359","69,1025641","57,08974359","69","57"
"#B9726F","531.2","445.3","circle","531,2","445,3","68,1025641","57,08974359","69,1025641","58,08974359","69","58"
"#9E6360","531.2","453.1","circle","531,2","453,1","68,1025641","58,08974359","69,1025641","59,08974359","69","59"
"#8E5753","531.2","460.9","circle","531,2","460,9","68,1025641","59,08974359","69,1025641","60,08974359","69","60"
"#905452","531.2","468.7","circle","531,2","468,7","68,1025641","60,08974359","69,1025641","61,08974359","69","61"
"#824343","531.2","476.6","circle","531,2","476,6","68,1025641","61,1025641","69,1025641","62,1025641","69","62"
"#A56A66","531.2","484.4","circle","531,2","484,4","68,1025641","62,1025641","69,1025641","63,1025641","69","63"
"#B77875","531.2","492.2","circle","531,2","492,2","68,1025641","63,1025641","69,1025641","64,1025641","69","64"
"#B77875","531.2","500","circle","531,2","500","68,1025641","64,1025641","69,1025641","65,1025641","69","65"
"#C57F7E","531.2","507.8","circle","531,2","507,8","68,1025641","65,1025641","69,1025641","66,1025641","69","66"
"#C57F7E","531.2","515.6","circle","531,2","515,6","68,1025641","66,1025641","69,1025641","67,1025641","69","67"
"#C57F7E","531.2","523.4","circle","531,2","523,4","68,1025641","67,1025641","69,1025641","68,1025641","69","68"
"#BE7E79","531.2","531.2","circle","531,2","531,2","68,1025641","68,1025641","69,1025641","69,1025641","69","69"
"#BE7E79","531.2","539.1","circle","531,2","539,1","68,1025641","69,11538462","69,1025641","70,11538462","69","70"
"#BA7E77","531.2","546.9","circle","531,2","546,9","68,1025641","70,11538462","69,1025641","71,11538462","69","71"
"#B37772","531.2","554.7","circle","531,2","554,7","68,1025641","71,11538462","69,1025641","72,11538462","69","72"
"#AC7772","531.2","562.5","circle","531,2","562,5","68,1025641","72,11538462","69,1025641","73,11538462","69","73"
"#A6736C","531.2","570.3","circle","531,2","570,3","68,1025641","73,11538462","69,1025641","74,11538462","69","74"
"#8F635D","531.2","578.1","circle","531,2","578,1","68,1025641","74,11538462","69,1025641","75,11538462","69","75"
"#73504B","531.2","585.9","circle","531,2","585,9","68,1025641","75,11538462","69,1025641","76,11538462","69","76"
"#402C2E","531.2","593.7","circle","531,2","593,7","68,1025641","76,11538462","69,1025641","77,11538462","69","77"
"#3E3134","531.2","601.6","circle","531,2","601,6","68,1025641","77,12820513","69,1025641","78,12820513","69","78"
"#150F16","531.2","609.4","circle","531,2","609,4","68,1025641","78,12820513","69,1025641","79,12820513","69","79"
"#150F16","531.2","617.2","circle","531,2","617,2","68,1025641","79,12820513","69,1025641","80,12820513","69","80"
"#150F16","531.2","625","circle","531,2","625","68,1025641","80,12820513","69,1025641","81,12820513","69","81"
"#150F16","531.2","632.8","circle","531,2","632,8","68,1025641","81,12820513","69,1025641","82,12820513","69","82"
"#2C2630","531.2","640.6","path","531,2","640,6","68,1025641","82,12820513","69,1025641","83,12820513","69","83"
"#2C2630","531.2","640.6","path","531,2","640,6","68,1025641","82,12820513","69,1025641","83,12820513","69","83"
"#2C2630","531.2","648.4","circle","531,2","648,4","68,1025641","83,12820513","69,1025641","84,12820513","69","84"
"#2C2630","531.2","656.2","circle","531,2","656,2","68,1025641","84,12820513","69,1025641","85,12820513","69","85"
"#2C2630","531.2","664","circle","531,2","664","68,1025641","85,12820513","69,1025641","86,12820513","69","86"
"#BCBBCB","531.2","671.9","circle","531,2","671,9","68,1025641","86,14102564","69,1025641","87,14102564","69","87"
"#898598","531.2","679.7","circle","531,2","679,7","68,1025641","87,14102564","69,1025641","88,14102564","69","88"
"#D7D5EB","531.2","687.5","circle","531,2","687,5","68,1025641","88,14102564","69,1025641","89,14102564","69","89"
"#DFE2F6","531.2","695.3","circle","531,2","695,3","68,1025641","89,14102564","69,1025641","90,14102564","69","90"
"#DFE2F6","531.2","703.1","circle","531,2","703,1","68,1025641","90,14102564","69,1025641","91,14102564","69","91"
"#DFE2F6","531.2","710.9","circle","531,2","710,9","68,1025641","91,14102564","69,1025641","92,14102564","69","92"
"#DBDEF2","531.2","718.7","circle","531,2","718,7","68,1025641","92,14102564","69,1025641","93,14102564","69","93"
"#DBDEF2","531.2","726.5","circle","531,2","726,5","68,1025641","93,14102564","69,1025641","94,14102564","69","94"
"#ECEEFD","531.2","734.4","circle","531,2","734,4","68,1025641","94,15384615","69,1025641","95,15384615","69","95"
"#ECEEFD","531.2","742.2","circle","531,2","742,2","68,1025641","95,15384615","69,1025641","96,15384615","69","96"
"#E4E3F4","531.2","750","circle","531,2","750","68,1025641","96,15384615","69,1025641","97,15384615","69","97"
"#F0F0FC","531.2","757.8","circle","531,2","757,8","68,1025641","97,15384615","69,1025641","98,15384615","69","98"
"#DFD4D7","531.2","765.6","circle","531,2","765,6","68,1025641","98,15384615","69,1025641","99,15384615","69","99"
"#DFD4D7","531.2","773.4","circle","531,2","773,4","68,1025641","99,15384615","69,1025641","100,1538462","69","100"
"#DFD4D7","531.2","781.2","circle","531,2","781,2","68,1025641","100,1538462","69,1025641","101,1538462","69","101"
"#F3E1D9","531.2","789","circle","531,2","789","68,1025641","101,1538462","69,1025641","102,1538462","69","102"
"#F3E1D9","531.2","796.9","circle","531,2","796,9","68,1025641","102,1666667","69,1025641","103,1666667","69","103"
"#F7E2D7","531.2","804.7","circle","531,2","804,7","68,1025641","103,1666667","69,1025641","104,1666667","69","104"
"#F7E2D7","531.2","812.5","circle","531,2","812,5","68,1025641","104,1666667","69,1025641","105,1666667","69","105"
"#F7E2D7","531.2","820.3","circle","531,2","820,3","68,1025641","105,1666667","69,1025641","106,1666667","69","106"
"#F7E2D7","531.2","828.1","circle","531,2","828,1","68,1025641","106,1666667","69,1025641","107,1666667","69","107"
"#F7E2D7","531.2","835.9","circle","531,2","835,9","68,1025641","107,1666667","69,1025641","108,1666667","69","108"
"#F7E2D7","531.2","843.7","circle","531,2","843,7","68,1025641","108,1666667","69,1025641","109,1666667","69","109"
"#F7E2D7","531.2","851.5","circle","531,2","851,5","68,1025641","109,1666667","69,1025641","110,1666667","69","110"
"#F0DAD3","531.2","859.4","circle","531,2","859,4","68,1025641","110,1794872","69,1025641","111,1794872","69","111"
"#F0DAD3","531.2","867.2","circle","531,2","867,2","68,1025641","111,1794872","69,1025641","112,1794872","69","112"
"#DBC3C3","531.2","875","circle","531,2","875","68,1025641","112,1794872","69,1025641","113,1794872","69","113"
"#7F5D61","531.2","882.8","circle","531,2","882,8","68,1025641","113,1794872","69,1025641","114,1794872","69","114"
"#9C6F69","531.2","890.6","circle","531,2","890,6","68,1025641","114,1794872","69,1025641","115,1794872","69","115"
"#9C6F69","531.2","898.4","circle","531,2","898,4","68,1025641","115,1794872","69,1025641","116,1794872","69","116"
"#BD887C","531.2","906.2","circle","531,2","906,2","68,1025641","116,1794872","69,1025641","117,1794872","69","117"
"#BD887C","531.2","914","circle","531,2","914","68,1025641","117,1794872","69,1025641","118,1794872","69","118"
"#BD887C","531.2","921.9","circle","531,2","921,9","68,1025641","118,1923077","69,1025641","119,1923077","69","119"
"#AF7B73","531.2","929.7","circle","531,2","929,7","68,1025641","119,1923077","69,1025641","120,1923077","69","120"
"#915B4F","531.2","937.5","circle","531,2","937,5","68,1025641","120,1923077","69,1025641","121,1923077","69","121"
"#8A524B","531.2","945.3","circle","531,2","945,3","68,1025641","121,1923077","69,1025641","122,1923077","69","122"
"#C18881","531.2","953.1","circle","531,2","953,1","68,1025641","122,1923077","69,1025641","123,1923077","69","123"
"#D0988E","531.2","960.9","circle","531,2","960,9","68,1025641","123,1923077","69,1025641","124,1923077","69","124"
"#DFABA1","531.2","968.7","circle","531,2","968,7","68,1025641","124,1923077","69,1025641","125,1923077","69","125"
"#DFABA1","531.2","976.5","circle","531,2","976,5","68,1025641","125,1923077","69,1025641","126,1923077","69","126"
"#DFABA1","531.2","984.4","circle","531,2","984,4","68,1025641","126,2051282","69,1025641","127,2051282","69","127"
"#DAA39A","531.2","992.2","circle","531,2","992,2","68,1025641","127,2051282","69,1025641","128,2051282","69","128"
"#B3B4BA","539","0","circle","539","0","69,1025641","0","70,1025641","1","70","1"
"#B3B4BA","539","7.8","circle","539","7,8","69,1025641","1","70,1025641","2","70","2"
"#B3B4BA","539","15.6","circle","539","15,6","69,1025641","2","70,1025641","3","70","3"
"#B3B4BA","539","23.4","circle","539","23,4","69,1025641","3","70,1025641","4","70","4"
"#B3B4BA","539","31.3","circle","539","31,3","69,1025641","4,012820513","70,1025641","5,012820513","70","5"
"#B3B4BA","539","39.1","circle","539","39,1","69,1025641","5,012820513","70,1025641","6,012820513","70","6"
"#B3B4BA","539","46.9","circle","539","46,9","69,1025641","6,012820513","70,1025641","7,012820513","70","7"
"#B3B4BA","539","54.7","circle","539","54,7","69,1025641","7,012820513","70,1025641","8,012820513","70","8"
"#AEB4B9","539","62.5","circle","539","62,5","69,1025641","8,012820513","70,1025641","9,012820513","70","9"
"#AEB4B9","539","70.3","circle","539","70,3","69,1025641","9,012820513","70,1025641","10,01282051","70","10"
"#AEB4B9","539","78.1","circle","539","78,1","69,1025641","10,01282051","70,1025641","11,01282051","70","11"
"#AEB4B9","539","85.9","circle","539","85,9","69,1025641","11,01282051","70,1025641","12,01282051","70","12"
"#B3B4BA","539","93.8","circle","539","93,8","69,1025641","12,02564103","70,1025641","13,02564103","70","13"
"#B3B4BA","539","101.6","circle","539","101,6","69,1025641","13,02564103","70,1025641","14,02564103","70","14"
"#DBD4CF","539","109.4","circle","539","109,4","69,1025641","14,02564103","70,1025641","15,02564103","70","15"
"#C7BFBB","539","117.2","circle","539","117,2","69,1025641","15,02564103","70,1025641","16,02564103","70","16"
"#D1CBC7","539","125","circle","539","125","69,1025641","16,02564103","70,1025641","17,02564103","70","17"
"#D1CBC7","539","132.8","circle","539","132,8","69,1025641","17,02564103","70,1025641","18,02564103","70","18"
"#D1CBC7","539","140.6","circle","539","140,6","69,1025641","18,02564103","70,1025641","19,02564103","70","19"
"#D1CBC7","539","148.4","circle","539","148,4","69,1025641","19,02564103","70,1025641","20,02564103","70","20"
"#DFDBD8","539","156.3","circle","539","156,3","69,1025641","20,03846154","70,1025641","21,03846154","70","21"
"#CAC7C4","539","164.1","circle","539","164,1","69,1025641","21,03846154","70,1025641","22,03846154","70","22"
"#E8E3E0","539","171.9","circle","539","171,9","69,1025641","22,03846154","70,1025641","23,03846154","70","23"
"#DAD4CF","539","179.7","circle","539","179,7","69,1025641","23,03846154","70,1025641","24,03846154","70","24"
"#DAD5D1","539","187.5","circle","539","187,5","69,1025641","24,03846154","70,1025641","25,03846154","70","25"
"#D5D0CD","539","195.3","circle","539","195,3","69,1025641","25,03846154","70,1025641","26,03846154","70","26"
"#68595A","539","203.1","circle","539","203,1","69,1025641","26,03846154","70,1025641","27,03846154","70","27"
"#DFDDDB","539","210.9","circle","539","210,9","69,1025641","27,03846154","70,1025641","28,03846154","70","28"
"#EAE9E6","539","218.8","circle","539","218,8","69,1025641","28,05128205","70,1025641","29,05128205","70","29"
"#DDD9D3","539","226.6","circle","539","226,6","69,1025641","29,05128205","70,1025641","30,05128205","70","30"
"#D4D0C8","539","234.4","circle","539","234,4","69,1025641","30,05128205","70,1025641","31,05128205","70","31"
"#DDDAD4","539","242.2","circle","539","242,2","69,1025641","31,05128205","70,1025641","32,05128205","70","32"
"#ECE6DE","539","250","circle","539","250","69,1025641","32,05128205","70,1025641","33,05128205","70","33"
"#A49C94","539","257.8","path","539","257,8","69,1025641","33,05128205","70,1025641","34,05128205","70","34"
"#ECE6DE","539","257.8","path","539","257,8","69,1025641","33,05128205","70,1025641","34,05128205","70","34"
"#E0DAD2","539","265.6","circle","539","265,6","69,1025641","34,05128205","70,1025641","35,05128205","70","35"
"#A48980","539","273.4","circle","539","273,4","69,1025641","35,05128205","70,1025641","36,05128205","70","36"
"#321D1D","539","289.1","poly","539","289,1","69,1025641","37,06410256","70,1025641","38,06410256","70","38"
"#3A2823","539","296.9","circle","539","296,9","69,1025641","38,06410256","70,1025641","39,06410256","70","39"
"#96817D","539","304.7","circle","539","304,7","69,1025641","39,06410256","70,1025641","40,06410256","70","40"
"#331918","539","312.5","circle","539","312,5","69,1025641","40,06410256","70,1025641","41,06410256","70","41"
"#452826","539","320.3","circle","539","320,3","69,1025641","41,06410256","70,1025641","42,06410256","70","42"
"#AE8273","539","328.1","circle","539","328,1","69,1025641","42,06410256","70,1025641","43,06410256","70","43"
"#7F4E48","539","335.9","circle","539","335,9","69,1025641","43,06410256","70,1025641","44,06410256","70","44"
"#845951","539","343.7","circle","539","343,7","69,1025641","44,06410256","70,1025641","45,06410256","70","45"
"#845951","539","351.6","circle","539","351,6","69,1025641","45,07692308","70,1025641","46,07692308","70","46"
"#704D4A","539","359.4","circle","539","359,4","69,1025641","46,07692308","70,1025641","47,07692308","70","47"
"#291A1C","539","367.2","circle","539","367,2","69,1025641","47,07692308","70,1025641","48,07692308","70","48"
"#423D3F","539","375","circle","539","375","69,1025641","48,07692308","70,1025641","49,07692308","70","49"
"#1A1318","539","382.8","circle","539","382,8","69,1025641","49,07692308","70,1025641","50,07692308","70","50"
"#1A1318","539","390.6","circle","539","390,6","69,1025641","50,07692308","70,1025641","51,07692308","70","51"
"#1A1318","539","398.4","circle","539","398,4","69,1025641","51,07692308","70,1025641","52,07692308","70","52"
"#BC7772","539","406.2","circle","539","406,2","69,1025641","52,07692308","70,1025641","53,07692308","70","53"
"#BF7C7A","539","414.1","circle","539","414,1","69,1025641","53,08974359","70,1025641","54,08974359","70","54"
"#BF7C7A","539","421.9","circle","539","421,9","69,1025641","54,08974359","70,1025641","55,08974359","70","55"
"#BF7C7A","539","429.7","circle","539","429,7","69,1025641","55,08974359","70,1025641","56,08974359","70","56"
"#9E6160","539","437.5","circle","539","437,5","69,1025641","56,08974359","70,1025641","57,08974359","70","57"
"#281011","539","445.3","circle","539","445,3","69,1025641","57,08974359","70,1025641","58,08974359","70","58"
"#281011","539","453.1","circle","539","453,1","69,1025641","58,08974359","70,1025641","59,08974359","70","59"
"#1A1318","539","460.9","circle","539","460,9","69,1025641","59,08974359","70,1025641","60,08974359","70","60"
"#2A1417","539","468.7","circle","539","468,7","69,1025641","60,08974359","70,1025641","61,08974359","70","61"
"#552625","539","476.6","circle","539","476,6","69,1025641","61,1025641","70,1025641","62,1025641","70","62"
"#6A3131","539","484.4","circle","539","484,4","69,1025641","62,1025641","70,1025641","63,1025641","70","63"
"#8C4C4A","539","492.2","path","539","492,2","69,1025641","63,1025641","70,1025641","64,1025641","70","64"
"#A56A66","539","500","circle","539","500","69,1025641","64,1025641","70,1025641","65,1025641","70","65"
"#C57F7E","539","507.8","circle","539","507,8","69,1025641","65,1025641","70,1025641","66,1025641","70","66"
"#C57F7E","539","515.6","circle","539","515,6","69,1025641","66,1025641","70,1025641","67,1025641","70","67"
"#C57F7E","539","523.4","circle","539","523,4","69,1025641","67,1025641","70,1025641","68,1025641","70","68"
"#BE7E79","539","531.2","circle","539","531,2","69,1025641","68,1025641","70,1025641","69,1025641","70","69"
"#BE7E79","539","539.1","circle","539","539,1","69,1025641","69,11538462","70,1025641","70,11538462","70","70"
"#BA7E77","539","546.9","circle","539","546,9","69,1025641","70,11538462","70,1025641","71,11538462","70","71"
"#B37772","539","554.7","circle","539","554,7","69,1025641","71,11538462","70,1025641","72,11538462","70","72"
"#A6736C","539","562.5","circle","539","562,5","69,1025641","72,11538462","70,1025641","73,11538462","70","73"
"#A26D68","539","570.3","circle","539","570,3","69,1025641","73,11538462","70,1025641","74,11538462","70","74"
"#73504B","539","578.1","circle","539","578,1","69,1025641","74,11538462","70,1025641","75,11538462","70","75"
"#654746","539","585.9","circle","539","585,9","69,1025641","75,11538462","70,1025641","76,11538462","70","76"
"#261C20","539","593.7","circle","539","593,7","69,1025641","76,11538462","70,1025641","77,11538462","70","77"
"#150F16","539","601.6","circle","539","601,6","69,1025641","77,12820513","70,1025641","78,12820513","70","78"
"#150F16","539","609.4","circle","539","609,4","69,1025641","78,12820513","70,1025641","79,12820513","70","79"
